rank-number,rank-year,index-name_en-US,rank-value,patron-source,patron-industry,lastseen-country
6453,12024,Zeng Kaitian,"$1,600,000,000",Online games,Technology,China
6454,12024,Zhang Xuexin,"$1,600,000,000",Aluminum,Metals & Mining,China
6455,12024,Zhang Yubai,"$1,600,000,000",Wine,Food & Beverage,China
6456,12024,Fredrik Österberg,"$1,600,000,000",Gambling products,Gambling & Casinos,Sweden
6544,12024,Shiv Kishan Agrawal,"$1,500,000,000",Snacks,Food & Beverage,India
6545,12024,Aziz Akhannouch,"$1,500,000,000","Petroleum, diversified",Diversified,Morocco
6546,12024,Hamdi Akin,"$1,500,000,000",Diversified,Diversified,Turkey
6547,12024,Nerio Alessandri,"$1,500,000,000",Gym equipment,Manufacturing,Italy
6548,12024,Alexandra Andresen,"$1,500,000,000",Investments,Diversified,Norway
6549,12024,Katharina Andresen,"$1,500,000,000",Investments,Diversified,Norway
6550,12024,Patricia Angelini Rossi,"$1,500,000,000","Forestry, mining",Diversified,Chile
6551,12024,Mori Arkin,"$1,500,000,000",Pharmaceuticals,Healthcare,Israel
6552,12024,Barbara Benetton,"$1,500,000,000","Fashion retail, investments",Fashion & Retail,Italy
6553,12024,Angela Bennett,"$1,500,000,000",Mining,Metals & Mining,Australia
6554,12024,Zadik Bino,"$1,500,000,000","Banking, oil",Diversified,Israel
6555,12024,Paolo Bulgari,"$1,500,000,000",Luxury goods,Fashion & Retail,Italy
6556,12024,Saket Burman,"$1,500,000,000",Consumer goods,Food & Beverage,United Kingdom
6557,12024,Ahmet Calik,"$1,500,000,000","Energy, banking, construction",Diversified,Turkey
6558,12024,Safra Catz,"$1,500,000,000",Software,Technology,United States
6559,12024,Chang Kuo-Hua,"$1,500,000,000","Shipping, airlines",Logistics,Taiwan
6560,12024,Chu Jian,"$1,500,000,000",Manufacturing,Manufacturing,China
6561,12024,Sandor Csanyi,"$1,500,000,000","Finance, real estate",Diversified,Hungary
6562,12024,Ana Lucia de Mattos Barretto Villela,"$1,500,000,000",Banking,Finance & Investments,Brazil
6563,12024,Federico De Nora,"$1,500,000,000",Electrodes,Manufacturing,Italy
6564,12024,Bharat Desai,"$1,500,000,000",IT consulting,Technology,United States
6565,12024,Mohammed Dewji,"$1,500,000,000",Diversified,Diversified,Tanzania
6566,12024,Egon Durban,"$1,500,000,000",Private equity,Finance & Investments,United States
6567,12024,Fu Mingkang,"$1,500,000,000",Manufacturing,Manufacturing,China
6568,12024,Alan Gerry,"$1,500,000,000",Cable television,Media & Entertainment,United States
6569,12024,Philippe Ginestet,"$1,500,000,000",Retail stores,Fashion & Retail,France
6570,12024,G. Gnanalingam,"$1,500,000,000",Ports,Logistics,Malaysia
6571,12024,Esther Grether,"$1,500,000,000",Art collection,Fashion & Retail,Switzerland
6572,12024,Gu Wei,"$1,500,000,000",Consumer electronics,Manufacturing,China
6573,12024,Patrick Hanrahan,"$1,500,000,000",Software,Technology,United States
6574,12024,Kenneth Hao,"$1,500,000,000",Private equity,Finance & Investments,United States
6575,12024,Jaroslav Hascak,"$1,500,000,000",Investments,Finance & Investments,Slovakia
6576,12024,He Zhenggang,"$1,500,000,000",Chemicals,Manufacturing,China
6577,12024,Niranjan Hiranandani,"$1,500,000,000",Real estate,Real Estate,India
6578,12024,Ho Hung Anh,"$1,500,000,000","Consumer products, banking",Finance & Investments,Vietnam
6579,12024,Archie Hwang,"$1,500,000,000",Semiconductors,Technology,Taiwan
6580,12024,Peter Jackson,"$1,500,000,000","Movies, digital effects",Media & Entertainment,New Zealand
6581,12024,Stephen Jarislowsky,"$1,500,000,000",Money management,Finance & Investments,Canada
6582,12024,Rajeev Juneja,"$1,500,000,000",Phamaceuticals,Healthcare,India
6583,12024,Ramesh Juneja,"$1,500,000,000",Pharmaceuticals,Healthcare,India
6584,12024,Ke Xiping,"$1,500,000,000",Investments,Diversified,China
6585,12024,Kim Jun-ki,"$1,500,000,000",Diversified,Diversified,South Korea
6586,12024,Sidney Kimmel,"$1,500,000,000",Retail,Fashion & Retail,United States
6587,12024,Jim Koch,"$1,500,000,000",Beer,Food & Beverage,United States
6588,12024,Raj Kumar,"$1,500,000,000","Real estate, hotels",Real Estate,Singapore
6589,12024,Spiro Latsis,"$1,500,000,000","Banking, shipping",Diversified,Greece
6590,12024,Peter Leibinger,"$1,500,000,000",Machine tools,Manufacturing,Germany
6591,12024,Regine Leibinger,"$1,500,000,000",Machine tools,Manufacturing,Germany
6592,12024,Nicola Leibinger-Kammueller,"$1,500,000,000",Manufacturing,Manufacturing,Germany
6593,12024,Li Jianli,"$1,500,000,000",Lithium-ion battery cap,Manufacturing,China
6594,12024,Li Jiaquan,"$1,500,000,000",Chemicals,Manufacturing,China
6595,12024,Li Rucheng,"$1,500,000,000",Apparel,Fashion & Retail,China
6596,12024,Li Shui-po,"$1,500,000,000",Stainless steel products,Manufacturing,Taiwan
6597,12024,Scott Lin,"$1,500,000,000",Optical components,Technology,Taiwan
6598,12024,Liu Xiucai,"$1,500,000,000",Chemicals,Manufacturing,United States
6599,12024,Lu Zhongfang,"$1,500,000,000",Education,Automotive,China
6600,12024,Lu Zongjun,"$1,500,000,000",Logistics,Logistics,China
6601,12024,Youssef Mansour,"$1,500,000,000",Diversified,Diversified,Egypt
6602,12024,Bruce Mathieson,"$1,500,000,000",Hotels,Real Estate,Australia
6603,12024,Romano Minozzi,"$1,500,000,000","Utilities, diversified",Diversified,Italy
6604,12024,Greg Mondre,"$1,500,000,000",Private equity,Finance & Investments,United States
6605,12024,Mario Moretti Polegato,"$1,500,000,000",Shoes,Fashion & Retail,Italy
6606,12024,Robert Mouawad,"$1,500,000,000",Fine jewelry,Service,Lebanon
6607,12024,Jerry Moyes,"$1,500,000,000",Transportation,Logistics,United States
6608,12024,John Ocampo,"$1,500,000,000",Semiconductors,Technology,United States
6609,12024,Stefan Olsson,"$1,500,000,000",Diversified,Diversified,Sweden
6610,12024,Rubens Ometto Silveira Mello,"$1,500,000,000","Sugar, ethanol",Energy,Brazil
6611,12024,Anne Marie See Pastor,"$1,500,000,000",Finance,Finance & Investments,Peru
6612,12024,George Pastor,"$1,500,000,000",Finance,Finance & Investments,Peru
6613,12024,Nelson Peltz,"$1,500,000,000",Investments,Finance & Investments,United States
6614,12024,David Peñaloza Alanís,"$1,500,000,000",Toll roads,Construction & Engineering,Mexico
6615,12024,Karl-Johan Persson,"$1,500,000,000",H&M,Fashion & Retail,Sweden
6616,12024,Mike Repole,"$1,500,000,000",Sports drink,Food & Beverage,United States
6617,12024,Duke Reyes,"$1,500,000,000",Beer distribution,Food & Beverage,United States
6618,12024,Kishin RK,"$1,500,000,000","Real estate, hotels",Real Estate,Singapore
6619,12024,Carlos Rodriguez-Pastor,"$1,500,000,000",Finance,Finance & Investments,Peru
6620,12024,Christopher Rokos,"$1,500,000,000",Hedge fund,Finance & Investments,United Kingdom
6621,12024,John Ruiz,"$1,500,000,000",Healthcare services,Service,United States
6622,12024,Sheryl Sandberg,"$1,500,000,000",Facebook,Technology,United States
6623,12024,Amnon Shashua,"$1,500,000,000",Automotive technology,Automotive,Israel
6624,12024,Ben Silbermann,"$1,500,000,000",Social media,Media & Entertainment,United States
6625,12024,Ron Sim,"$1,500,000,000",retail,Fashion & Retail,Singapore
6626,12024,Leonid Simanovsky,"$1,500,000,000",Investments,Finance & Investments,Russia
6627,12024,Basudeo Singh,"$1,500,000,000",Pharmaceuticals,Healthcare,India
6628,12024,Frank Slootman,"$1,500,000,000",Software,Technology,United States
6629,12024,Terry Snow,"$1,500,000,000","Airports, real estate",Real Estate,Australia
6630,12024,Axel Stawski,"$1,500,000,000",Real estate,Real Estate,United States
6631,12024,Thomas Steyer,"$1,500,000,000",Hedge funds,Finance & Investments,United States
6632,12024,Sergei Studennikov,"$1,500,000,000","Liquor stores, supermarkets",Fashion & Retail,Russia
6633,12024,Su Suyu,"$1,500,000,000","Utilities, real estate",Real Estate,China
6634,12024,Kevin Systrom,"$1,500,000,000",Instagram,Technology,United States
6635,12024,Tan Lili,"$1,500,000,000",Feed,Food & Beverage,China
6636,12024,Tang Binsen,"$1,500,000,000",Beverages,Food & Beverage,China
6637,12024,Tang Rui,"$1,500,000,000",Semiconductors,Technology,China
6638,12024,Prachak Tangkaravakoon,"$1,500,000,000",Paints,Manufacturing,Thailand
6639,12024,Jeff Tangney,"$1,500,000,000",Healthcare IT,Healthcare,United States
6640,12024,Yuequn Tao,"$1,500,000,000",Contact Lens,Fashion & Retail,China
6641,12024,David Teoh,"$1,500,000,000",Telecom,Telecom,Australia
6642,12024,Carmen Thyssen,"$1,500,000,000","Investments, art",Manufacturing,Spain
6643,12024,Tran Ba Duong,"$1,500,000,000",Automotive,Automotive,Vietnam
6644,12024,Kenny Troutt,"$1,500,000,000",Telecom,Telecom,United States
6645,12024,Jens von Bahr,"$1,500,000,000",Gambling products,Gambling & Casinos,Sweden
6646,12024,Wang Junmin,"$1,500,000,000",Pharmaceuticals,Healthcare,China
6647,12024,Weng Xianding,"$1,500,000,000",Medical devices,Healthcare,China
6648,12024,Farris Wilks,"$1,500,000,000",Natural gas,Energy,United States
6649,12024,Gordon Wu,"$1,500,000,000",Real estate,Real Estate,Hong Kong
6650,12024,Xiong Wu,"$1,500,000,000",Software,Technology,China
6651,12024,Xu Zhenhua,"$1,500,000,000",Online games,Media & Entertainment,China
6652,12024,Xu Zhihan,"$1,500,000,000",Electronics,Technology,China
6653,12024,Yang Tingdong,"$1,500,000,000",Brewery,Food & Beverage,China
6654,12024,Michael Minhong Yu,"$1,500,000,000",Education,Service,China
6655,12024,Justin Yuan,"$1,500,000,000",Online games,Media & Entertainment,China
6656,12024,Zhang Bangxin,"$1,500,000,000",Education,Service,China
6657,12024,Zhang Hong,"$1,500,000,000",Solar,Energy,China
6658,12024,Zhou Zongwen,"$1,500,000,000",Jewelry,Fashion & Retail,China
6755,12024,Antti Aarnio-Wihuri,"$1,400,000,000",Diversified,Diversified,Finland
6756,12024,Alberto Alcocer,"$1,400,000,000",Investments,Finance & Investments,Spain
6757,12024,Nigel Austin,"$1,400,000,000",Retail,Fashion & Retail,Australia
6758,12024,Binny Bansal,"$1,400,000,000",Flipkart,Technology,India
6759,12024,Girdhari Lal Bawri,"$1,400,000,000",Pharmaceuticals,Healthcare,India
6760,12024,John Bloor,"$1,400,000,000","Real estate, manufacturing",Diversified,United Kingdom
6761,12024,Vladimir Bogdanov,"$1,400,000,000",Oil,Energy,Russia
6762,12024,Amit Burman,"$1,400,000,000",Consumer goods,Food & Beverage,India
6763,12024,Cai Jianyong,"$1,400,000,000",Nickel,Metals & Mining,China
6764,12024,Steve Case,"$1,400,000,000",AOL,Technology,United States
6765,12024,Chen Wenyuan,"$1,400,000,000",Testing equipment,Technology,China
6766,12024,Chua Thian Poh,"$1,400,000,000",Real estate,Real Estate,Singapore
6767,12024,Sasson Dayan,"$1,400,000,000",Banking,Finance & Investments,Brazil
6768,12024,Chris Ellison,"$1,400,000,000",Mining,Metals & Mining,Australia
6769,12024,John Farber,"$1,400,000,000",Chemicals,Manufacturing,United States
6770,12024,J. Christopher Flowers,"$1,400,000,000",Investments,Finance & Investments,United States
6771,12024,Reinold Geiger,"$1,400,000,000",Beauty products,Fashion & Retail,Austria
6772,12024,Ali Ghodsi,"$1,400,000,000",Data analytics,Technology,Sweden
6773,12024,Lance Gokongwei,"$1,400,000,000",Diversified,Diversified,Philippines
6774,12024,Guan Yihong,"$1,400,000,000",Restaurant,Food & Beverage,China
6775,12024,Rajinder Gupta,"$1,400,000,000","Textiles, paper",Manufacturing,India
6776,12024,Torstein Hagen,"$1,400,000,000",Cruises,Service,Norway
6777,12024,Ayman Hariri,"$1,400,000,000","Construction, investments",Construction & Engineering,Lebanon
6778,12024,Alfredo Harp Helu,"$1,400,000,000","Banking, investments",Finance & Investments,Mexico
6779,12024,He Xiaopeng,"$1,400,000,000",Electric vehicles,Automotive,China
6780,12024,Christoph Henkel,"$1,400,000,000",Consumer goods,Fashion & Retail,Germany
6781,12024,Daniel Hirschfeld,"$1,400,000,000",Fashion retail,Fashion & Retail,United States
6782,12024,Drew Houston,"$1,400,000,000",Cloud storage service,Technology,United States
6783,12024,Huang Jinxiang,"$1,400,000,000",Chemicals,Manufacturing,China
6784,12024,Rameshchandra Jain,"$1,400,000,000",Textiles,Manufacturing,India
6785,12024,Ke Zunhong,"$1,400,000,000",Pharmaceuticals,Healthcare,China
6786,12024,Kim Taek-jin,"$1,400,000,000",Online games,Media & Entertainment,South Korea
6787,12024,Koh Wee Meng,"$1,400,000,000","Real estate, hotels",Real Estate,Singapore
6788,12024,Sergei Kolesnikov,"$1,400,000,000",Building materials,Manufacturing,Russia
6789,12024,Hemendra Kothari,"$1,400,000,000",Financial services,Finance & Investments,India
6790,12024,Sebastian Kulczyk,"$1,400,000,000",Diversified,Finance & Investments,Poland
6791,12024,Kwee Liong Keng,"$1,400,000,000",Real estate,Real Estate,Singapore
6792,12024,Kwee Liong Phing,"$1,400,000,000",Real estate,Real Estate,Singapore
6793,12024,Kwee Liong Seen,"$1,400,000,000",Real estate,Real Estate,Singapore
6794,12024,Kwee Liong Tek,"$1,400,000,000",Real estate,Real Estate,Singapore
6795,12024,Kwek Leng Keow,"$1,400,000,000",Diversified,Diversified,Singapore
6796,12024,Kwek Leng Peck,"$1,400,000,000",Diversified,Diversified,Singapore
6797,12024,Raymond Kwok,"$1,400,000,000",Real estate,Real Estate,Hong Kong
6798,12024,Lee Ho-jin,"$1,400,000,000",Diversified,Diversified,South Korea
6799,12024,Michael Lee-Chin,"$1,400,000,000",Mutual funds,Finance & Investments,Canada
6800,12024,Manfredi Lefebvre d'Ovidio,"$1,400,000,000",Cruises,Service,Italy
6801,12024,Bernard Lewis,"$1,400,000,000",Fashion retailer,Fashion & Retail,United Kingdom
6802,12024,Li Jinyang,"$1,400,000,000",Mining,Metals & Mining,China
6803,12024,William Li,"$1,400,000,000",Electric vehicles,Automotive,China
6804,12024,Jenny Lindén Urnes,"$1,400,000,000",Powdered metal,Manufacturing,Sweden
6805,12024,Liu Fangyi,"$1,400,000,000",Medical equipment,Healthcare,China
6806,12024,K.C. Liu,"$1,400,000,000",Manufacturing,Technology,Taiwan
6807,12024,Liu Ming Chung,"$1,400,000,000",Paper,Manufacturing,Brazil
6808,12024,Anatoly Lomakin,"$1,400,000,000",Investments,Metals & Mining,Russia
6809,12024,Brandt Louie,"$1,400,000,000",Drugstores,Food & Beverage,Canada
6810,12024,Lucia Maggi,"$1,400,000,000",Agribusiness,Diversified,Brazil
6811,12024,Gary Magness,"$1,400,000,000","Cable TV, investments",Media & Entertainment,United States
6812,12024,Mao Lixiang,"$1,400,000,000",Cooking appliances,Technology,China
6813,12024,David McMurtry,"$1,400,000,000",Manufacturing,Manufacturing,United Kingdom
6814,12024,Deepak Mehta,"$1,400,000,000",Chemicals,Manufacturing,India
6815,12024,Miao Shouliang,"$1,400,000,000",Real estate,Real Estate,China
6816,12024,Miao Yongjun,"$1,400,000,000",Clinical diagnostics,Healthcare,China
6817,12024,Yoshiko Mori,"$1,400,000,000",Real estate,Real Estate,Japan
6818,12024,Marius Nacht,"$1,400,000,000",Software,Technology,Israel
6819,12024,Tadako Nakatani,"$1,400,000,000",Medical diagnostic equipment,Healthcare,Japan
6820,12024,Vadim Novinsky,"$1,400,000,000",Steel,Metals & Mining,Ukraine
6821,12024,Niti Osathanugrah,"$1,400,000,000","Energy drinks,investments",Finance & Investments,Thailand
6822,12024,Gretel Packer,"$1,400,000,000",Investments,Finance & Investments,Australia
6823,12024,Pan Longquan,"$1,400,000,000",Manufacturing,Manufacturing,China
6824,12024,Pan Shiyi,"$1,400,000,000",Real estate,Real Estate,China
6825,12024,David Paul,"$1,400,000,000",Medical devices,Healthcare,United States
6826,12024,Tom Persson,"$1,400,000,000",H&M,Fashion & Retail,Sweden
6827,12024,Qian Jinghong,"$1,400,000,000",Electric scooters,Automotive,China
6828,12024,Qin Long,"$1,400,000,000",Tire,Manufacturing,China
6829,12024,M.Satyanarayana Reddy,"$1,400,000,000",Pharmaceuticals,Healthcare,India
6830,12024,Mochtar Riady,"$1,400,000,000",Diversified,Diversified,Indonesia
6832,12024,Boris Rotenberg,"$1,400,000,000","Construction, pipes, chemicals",Construction & Engineering,Russia
6833,12024,Subhash Runwal,"$1,400,000,000",Real estate,Real Estate,India
6834,12024,Igor Rybakov,"$1,400,000,000",Building materials,Manufacturing,Russia
6835,12024,Carlos Sanchez,"$1,400,000,000",Generic drugs,Healthcare,Brazil
6836,12024,Martin Selig,"$1,400,000,000",Real estate,Real Estate,United States
6837,12024,Airat Shaimiev,"$1,400,000,000","Refinery, chemicals",Energy,Russia
6838,12024,Radik Shaimiev,"$1,400,000,000","Refinery, chemicals",Energy,Russia
6839,12024,Nobutoshi Shimamura,"$1,400,000,000",Retail,Fashion & Retail,Japan
6840,12024,Jared Smith,"$1,400,000,000",Cloud computing,Technology,United States
6841,12024,Charlotte Soderstrom,"$1,400,000,000",H&M,Fashion & Retail,Sweden
6842,12024,Anand Surana,"$1,400,000,000",Pharmaceuticals,Healthcare,India
6843,12024,Dilip Surana,"$1,400,000,000",Pharmaceuticals,Healthcare,India
6844,12024,Wilma Tisch,"$1,400,000,000",Diversified,Finance & Investments,United States
6845,12024,Wang Jianyi,"$1,400,000,000",Fiber optic cables,Technology,China
6846,12024,Wang Jilei,"$1,400,000,000",Logistics,Logistics,China
6847,12024,Shuifu Wang,"$1,400,000,000",Manufacturing,Manufacturing,China
6848,12024,Wang Yanqing,"$1,400,000,000",Carbon fiber products,Manufacturing,China
6849,12024,Wang Zelong,"$1,400,000,000",Chemicals,Metals & Mining,China
6850,12024,Werner O. Weber,"$1,400,000,000",Electronic components,Manufacturing,Switzerland
6851,12024,Anne Werninghaus,"$1,400,000,000",Industrial machinery,Manufacturing,Brazil
6852,12024,"Alfred West, Jr.","$1,400,000,000",Money management,Finance & Investments,United States
6853,12024,Wu Bo,"$1,400,000,000",Machinery,Manufacturing,China
6854,12024,Wu Chaoqun,"$1,400,000,000",Chemicals,Manufacturing,China
6855,12024,Swift Xie,"$1,400,000,000",Drones,Technology,China
6856,12024,Xu Guozhong,"$1,400,000,000",Motors,Manufacturing,China
6857,12024,Yao Kuizhang,"$1,400,000,000",Beverages,Food & Beverage,China
6858,12024,Yu Peidi,"$1,400,000,000",Real estate,Real Estate,Hong Kong
6859,12024,Yuan Liping,"$1,400,000,000",Pharmaceuticals,Healthcare,Canada
6860,12024,Zhang Chuanwei,"$1,400,000,000",Machinery,Manufacturing,China
6861,12024,Zhang Keqiang,"$1,400,000,000",Real estate,Real Estate,China
6862,12024,Zhang Xin,"$1,400,000,000",Real estate,Real Estate,China
6863,12024,Zhang Xinghai,"$1,400,000,000",Machinery,Manufacturing,China
6864,12024,Zheng Jianjiang,"$1,400,000,000",Electrical equipment,Manufacturing,China
6865,12024,Zhong Sheng Jian,"$1,400,000,000",Real estate,Real Estate,Singapore
6866,12024,Zhou Chengjian,"$1,400,000,000",Fashion retail,Fashion & Retail,China
6867,12024,Boris Zingarevich,"$1,400,000,000","Pulp and paper, diversified",Diversified,Russia
6985,12024,A. Jayson Adair,"$1,300,000,000",Damaged cars,Automotive,United States
6986,12024,Soegiarto Adikoesoemo,"$1,300,000,000",Chemicals,Logistics,Indonesia
6987,12024,Rajendra Agarwal,"$1,300,000,000",Pharmaceuticals,Healthcare,India
6988,12024,Chirayu Amin,"$1,300,000,000",Pharmaceuticals,Healthcare,India
6989,12024,Anant Asavabhokhin,"$1,300,000,000",Real estate,Real Estate,Thailand
6990,12024,Roman Avdeev,"$1,300,000,000","Banking, development",Finance & Investments,Russia
6991,12024,Ziv Aviram,"$1,300,000,000",Automotive technology,Automotive,Israel
6992,12024,Sachin Bansal,"$1,300,000,000",Flipkart,Fashion & Retail,India
6993,12024,Kiki Barki,"$1,300,000,000",Coal,Energy,Indonesia
6994,12024,Elena Baturina,"$1,300,000,000","Investments, real estate",Construction & Engineering,Russia
6995,12024,Banwari Lal Bawri,"$1,300,000,000",Pharmaceuticals,Healthcare,India
6996,12024,Othman Benjelloun,"$1,300,000,000","Banking, insurance",Finance & Investments,Morocco
6997,12024,Hari Bhartia,"$1,300,000,000",Diversified,Diversified,India
6998,12024,Shyam Bhartia,"$1,300,000,000","Pharmaceuticals, food",Healthcare,India
6999,12024,Stewart Butterfield,"$1,300,000,000",Messaging software,Technology,Canada
7000,12024,Cai Mingtong,"$1,300,000,000",Electronic components,Technology,China
7001,12024,Anthony Casalena,"$1,300,000,000",Software,Technology,United States
7002,12024,Chang Jianming,"$1,300,000,000",Industrial equipment,Manufacturing,China
7003,12024,Richard Chang,"$1,300,000,000","Real estate, electronics",Real Estate,Taiwan
7004,12024,Chen Xuehua,"$1,300,000,000",Minerals processing,Metals & Mining,China
7005,12024,Chen Yin,"$1,300,000,000",Power tools,Manufacturing,China
7006,12024,Chin Jong Hwa,"$1,300,000,000",Auto parts,Automotive,Taiwan
7007,12024,Marcelo Claure,"$1,300,000,000",Cell phone distribution,Telecom,United States
7008,12024,Alberto Cortina,"$1,300,000,000",Investments,Finance & Investments,Spain
7009,12024,Eduardo Costantini,"$1,300,000,000",Real estate,Real Estate,Argentina
7010,12024,Wenjun Dai,"$1,300,000,000",Food,Food & Beverage,China
7011,12024,Anand Deshpande,"$1,300,000,000",Technology,Technology,India
7012,12024,Aydin Dogan,"$1,300,000,000",Media,Media & Entertainment,Turkey
7013,12024,Annalisa Doris,"$1,300,000,000",Financial services,Finance & Investments,Italy
7014,12024,Massimo Doris,"$1,300,000,000",Financial services,Finance & Investments,Italy
7015,12024,Weimin Du,"$1,300,000,000",Vaccines,Healthcare,China
7016,12024,Timothy Dunn,"$1,300,000,000",Energy,Energy,United States
7017,12024,Keiko Erikawa,"$1,300,000,000",Video games,Media & Entertainment,Japan
7018,12024,Yoichi Erikawa,"$1,300,000,000",Video games,Media & Entertainment,Japan
7019,12024,Philip Fayer,"$1,300,000,000",Online payments,Finance & Investments,Canada
7020,12024,Marvy Finger,"$1,300,000,000",Real estate,Real Estate,United States
7021,12024,Simona Giorgetta,"$1,300,000,000",Chemical products,Construction & Engineering,Italy
7022,12024,Joel Greenberg,"$1,300,000,000","Trading, investments",Finance & Investments,United States
7023,12024,He Zhiping,"$1,300,000,000",Investments,Finance & Investments,China
7024,12024,Heikki Herlin,"$1,300,000,000","Elevators, escalators",Manufacturing,Finland
7025,12024,Hoi Kin Hong,"$1,300,000,000",Real estate,Real Estate,Macau
7026,12024,Lillyn Teh Li Hua,"$1,300,000,000",Finance,Finance & Investments,Malaysia
7027,12024,Gregg Hymowitz,"$1,300,000,000",Asset management,Finance & Investments,United States
7028,12024,Mitchell Jacobson,"$1,300,000,000",Industrial equipment,Service,United States
7029,12024,Anurang Jain,"$1,300,000,000",Auto parts,Manufacturing,India
7030,12024,Jiang Guiting,"$1,300,000,000",Manufacturing,Manufacturing,China
7031,12024,Jin Xin,"$1,300,000,000",Manufacturing,Manufacturing,China
7032,12024,Conni Jonsson,"$1,300,000,000",Asset management,Finance & Investments,Sweden
7033,12024,George Joseph,"$1,300,000,000",Insurance,Finance & Investments,United States
7034,12024,Laurent Junique,"$1,300,000,000",Call centers,Technology,France
7035,12024,Zbigniew Juroszek,"$1,300,000,000","Real estate, gambling",Diversified,Poland
7036,12024,Alexander Karp,"$1,300,000,000",Software firm,Technology,United States
7037,12024,Joe Kiani,"$1,300,000,000",Medical devices,Healthcare,United States
7038,12024,Seth Klarman,"$1,300,000,000",Investments,Finance & Investments,United States
7039,12024,Kagemasa Kozuki,"$1,300,000,000",Video games,Technology,Japan
7040,12024,Michael Krasny,"$1,300,000,000",Retail,Technology,United States
7041,12024,Eduard Kucera,"$1,300,000,000",Software,Technology,Czech Republic
7042,12024,Kristo Käärmann,"$1,300,000,000","Payments, banking",Finance & Investments,Estonia
7043,12024,Gary Lauder,"$1,300,000,000",Estée Lauder,Fashion & Retail,United States
7044,12024,Lee Hae-jin,"$1,300,000,000",Internet,Technology,South Korea
7045,12024,Art Levinson,"$1,300,000,000","Genentech, Apple",Diversified,United States
7046,12024,Li Denghai,"$1,300,000,000",Seed production,Food & Beverage,China
7047,12024,Fengluan Li,"$1,300,000,000","Steel, diversified",Diversified,China
7048,12024,Li Yongqing,"$1,300,000,000",Petro Firbe,Manufacturing,China
7049,12024,Li Zhigang,"$1,300,000,000",Machinery,Manufacturing,China
7050,12024,Liu Gexin,"$1,300,000,000",Pharmaceuticals,Healthcare,China
7051,12024,Itamar Locks,"$1,300,000,000",Agribusiness,Food & Beverage,Brazil
7052,12024,Lu Hongyan,"$1,300,000,000",Online games,Media & Entertainment,China
7053,12024,Lv Jianming,"$1,300,000,000",Medical equipment,Healthcare,Hong Kong
7054,12024,Blairo Maggi,"$1,300,000,000",Agribusiness,Food & Beverage,Brazil
7055,12024,Yasseen Mansour,"$1,300,000,000",Diversified,Diversified,Egypt
7056,12024,Charlwin Mao,"$1,300,000,000",E-commerce,Fashion & Retail,China
7057,12024,George Marcus,"$1,300,000,000",Real estate,Real Estate,United States
7058,12024,Yves-Loic Martin,"$1,300,000,000",Laboratory services,Healthcare,France
7059,12024,Carsten Maschmeyer,"$1,300,000,000",Finance services,Finance & Investments,Germany
7060,12024,Lillian Teh Li Ming,"$1,300,000,000",Banking,Finance & Investments,Malaysia
7061,12024,Martin Moller Nielsen,"$1,300,000,000",Aircraft leasing,Logistics,Denmark
7062,12024,Jahm Najafi,"$1,300,000,000",Investments,Finance & Investments,United States
7063,12024,Randal Nardone,"$1,300,000,000","Investments, energy",Finance & Investments,United States
7064,12024,Nguyen Dang Quang,"$1,300,000,000","Consumer products, banking",Food & Beverage,Vietnam
7065,12024,Kazuo Okada,"$1,300,000,000",Casinos,Gambling & Casinos,Japan
7066,12024,John Oyler,"$1,300,000,000",Biotech,Healthcare,United States
7067,12024,William Teh Lee Pang,"$1,300,000,000",Banking,Finance & Investments,Malaysia
7068,12024,George Pedersen,"$1,300,000,000",Defense contractor,Manufacturing,United States
7069,12024,Qu Miranda,"$1,300,000,000",E-commerce,Fashion & Retail,China
7070,12024,Jupally Rameshwar Rao,"$1,300,000,000",Real estate,Real Estate,India
7071,12024,G. M. Rao,"$1,300,000,000",Infrastructure,Logistics,India
7072,12024,P.V. Ramprasad Reddy,"$1,300,000,000",Pharmaceuticals,Healthcare,India
7073,12024,Satish Reddy,"$1,300,000,000",Pharmaceuticals,Healthcare,India
7074,12024,Fernando Roig,"$1,300,000,000",Supermarkets,Fashion & Retail,Spain
7075,12024,Igor Rotenberg,"$1,300,000,000","Investments, real estate",Diversified,Russia
7076,12024,Seifeddin Rustamov,"$1,300,000,000",Chemicals,Manufacturing,Russia
7077,12024,Deniz Sahenk,"$1,300,000,000",Diversified,Diversified,Turkey
7078,12024,Nobutada Saji,"$1,300,000,000",Beverages,Food & Beverage,Japan
7079,12024,Hajime Satomi,"$1,300,000,000","Video games, pachinko",Gambling & Casinos,Japan
7080,12024,James Scapa,"$1,300,000,000",Software,Technology,United States
7081,12024,Stephan Schnabel,"$1,300,000,000",Chemicals,Manufacturing,Germany
7082,12024,Devi Shetty,"$1,300,000,000",Healthcare,Healthcare,India
7083,12024,Albert Shigaboutdinov,"$1,300,000,000","Refinery, chemicals",Diversified,Russia
7084,12024,Diona Teh Li Shian,"$1,300,000,000",Banking,Finance & Investments,Malaysia
7085,12024,Denis Shtengelov,"$1,300,000,000","Food, retail",Food & Beverage,Russia
7086,12024,Song Fei,"$1,300,000,000",Machinery,Manufacturing,China
7087,12024,Hal Steinbrenner,"$1,300,000,000",Sports,Sports,United States
7088,12024,Jessica Steinbrenner,"$1,300,000,000",Sports,Sports,United States
