rank-number,rank-year,index-name_en-US,capitalist-gender,XY-parent_en-US,XX-parent_en-Us,given-name_native-tongue,friend-name,capitalist_consort-name,firstseen-city,firstseen-country,capitalist_born-spacetime,capitalist_origin-story,mother-tongues,capitalist_schooling,written-hands,job-titles,award-names,capitalist-background,lastseen_city,lastseen-country,capitalist-type,rank-metric,rank-value,stock-shareprice,evolution-value_descendant-count,datacollected-yearmonth,firstseen-year,privedge-granted_year,priveledge-rank,privedge-lost_year,lastseen-year,deathnote,capitalist-currentage,person_age-group,archetype.childhood,archetype.student,archetype.householder,archetype.teacher,archetype.advisor,archetype.phantasim,patron-source,patron-industry,claim-to-fame,data-notes
1352,12024,Charlene de Carvalho-Heineken,,,,,,,,,,,,,,,,,,Netherlands,person.public,USD-networth,"$14,700,000,000",,,12024.03,11965,,B.lion,,,,61,teacher,,,,,,,Heineken,Food & Beverage,,
1362,12024,Xu Hang,,,,,,,,,,,,,,,,,,Hong Kong,person.public,USD-networth,"$14,600,000,000",,,12024.03,11955,,B.lion,,,,71,teacher,,,,,,,Medical devices,Healthcare,,
1367,12024,Wei Jianjun,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$14,500,000,000",,,12024.03,11929,,B.lion,,,,97,phantasim,,,,,,,Automobiles,Automotive,,
1379,12024,Alisher Usmanov,,,,,,,,,,,,,,,,,,Russia,person.public,USD-networth,"$14,400,000,000",,,12024.03,11969,,B.lion,,,,57,teacher,,,,,,,"Steel, telecom, investments",Metals & Mining,,
1389,12024,Goh Cheng Liang,,,,,,,,,,,,,,,,,,Singapore,person.public,USD-networth,"$14,300,000,000",,,12024.03,11959,,B.lion,,,,67,teacher,,,,,,,Paints,Manufacturing,,
1396,12024,Kumar Birla,,,,,,,,,,,,,,,,,,India,person.public,USD-networth,"$14,200,000,000",,,12024.03,11931,,B.lion,,,,95,phantasim,,,,,,,Commodities,Diversified,,
1397,12024,Aliko Dangote,,,,,,,,,,,,,,,,,,Nigeria,person.public,USD-networth,"$14,200,000,000",,,12024.03,11957,,B.lion,,,,69,teacher,,,,,,,"Cement, sugar",Manufacturing,,
1406,12024,Kwong Siu-hing,,,,,,,,,,,,,,,,,,Hong Kong,person.public,USD-networth,"$14,100,000,000",,,12024.03,11967,,B.lion,,,,59,teacher,,,,,,,Real estate,Real Estate,,
1415,12024,Idan Ofer,,,,,,,,,,,,,,,,,,Israel,person.public,USD-networth,"$14,000,000,000",,,12024.03,11930,,B.lion,,,,96,phantasim,,,,,,,Shipping,Diversified,,
1416,12024,Mohammed bin Rashid Al Maktoum,XY,Rashid bin Saeed Al Maktoum,Latifa bint Hamdan bin Zayed Al Nahyan,محمد بن راشد آل مكتوم,,"Hind bint Maktoum Al Maktoum (XX)
Hind bint Maktoum bin Juma Al Maktoum (XX)
Haya bint Hussein (XX)
Randa bint Mohammad Al-Banna (XX)
Delila Aloula (XX)
Houria Ahmad Lamara (XX)
Umm Marwan (XX)
Zoe Grigorakos (XX)
Dalya Al Muthanna (XX)",,United Arab Emirates,,,,,,,,,,Dubai,person.public,USD-networth,"$14,000,000,000",,26,12024.03,11949,,B.lion,,,,77,advisor,,,,,,,	Majority share of Dubai Holding and investments from the Abu Dhabi Investment Authority.,"Royalty, Diversified",,
1425,12024,Chen Bang,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$13,900,000,000",,,12024.03,11946,,B.lion,,,,80,advisor,,,,,,,Hospitals,Healthcare,,
1426,12024,Lui Che Woo,,,,,,,,,,,,,,,,,,Hong Kong,person.public,USD-networth,"$13,900,000,000",,,12024.03,11948,,B.lion,,,,78,advisor,,,,,,,Casinos/hotels,Gambling & Casinos,,
1440,12024,John Fredriksen,XY,,,,,,,,,,,,,,,,,Cyprus,person.public,USD-networth,"$13,700,000,000",,,12024.03,11977,,B.lion,,,,49,teacher,,,,,,,Shipping,Logistics,,
1441,12024,Diane Hendricks,XX,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$13,700,000,000",,,12024.03,11944,,B.lion,,,,82,advisor,,,,,,,Building supplies,Construction & Engineering,,
1442,12024,Jan Koum,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$13,700,000,000",,,12024.03,11944,,B.lion,,,,82,advisor,,,,,,,WhatsApp,Technology,,
1471,12024,Jerry Jones,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$13,300,000,000",,,12024.03,11953,,B.lion,,,,73,advisor,,,,,,,Dallas Cowboys,Sports,,
1472,12024,George Kaiser,XY,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$13,300,000,000",,,12024.03,11964,,B.lion,,,,62,teacher,,,,,,,"Oil & gas, banking",Energy,,
1473,12024,Joseph Lau,XY,,,,,,,,,,,,,,,,,Hong Kong,person.public,USD-networth,"$13,300,000,000",,,12024.03,11934,,B.lion,,,,92,phantasim,,,,,,,Real estate,Real Estate,,
1481,12024,Lu Xiangyang,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$13,200,000,000",,,12024.03,11960,,B.lion,,,,66,teacher,,,,,,,"Automobiles, batteries",Automotive,,
1489,12024,Harry Triguboff,XY,,,,,,,,,,,,,,,,,Australia,person.public,USD-networth,"$13,100,000,000",,,12024.03,11949,,B.lion,,,,77,advisor,,,,,,,Real estate,Real Estate,,
1508,12024,Uday Kotak,,,,,,,,,,,,,,,,,,India,person.public,USD-networth,"$12,900,000,000",,,12024.03,11966,,B.lion,,,,60,teacher,,,,,,,Banking,Finance & Investments,,
1509,12024,Stanley Kroenke,XY,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$12,900,000,000",,,12024.03,11967,,B.lion,,,,59,teacher,,,,,,,"Sports, real estate",Sports,,
1526,12024,Mikhail Fridman,,,,,,,,,,,,,,,,,,Russia,person.public,USD-networth,"$12,600,000,000",,,12024.03,11974,,B.lion,,,,52,teacher,,,,,,,"Oil, banking, telecom",Energy,,
1560,12024,Sarath Ratanavadi,,,,,,,,,,,,,,,,,,Thailand,person.public,USD-networth,"$12,300,000,000",,,12024.03,11955,,B.lion,,,,71,teacher,,,,,,,Energy,Energy,,
1572,12024,Dang Yanbao,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$12,200,000,000",,,12024.03,11952,,B.lion,,,,74,advisor,,,,,,,Coal,Metals & Mining,,
1573,12024,Jiang Rensheng,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$12,200,000,000",,,12024.03,11965,,B.lion,,,,61,teacher,,,,,,,Vaccines,Healthcare,,
1590,12024,Shahid Khan,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$12,100,000,000",,,12024.03,11925,,B.lion,,,,101,phantasim,,,,,,,Auto parts,Automotive,,
1605,12024,Laurene Powell Jobs,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$12,000,000,000",,,12024.03,11942,,B.lion,,,,84,advisor,,,,,,,"Apple, Disney",Technology,,
1621,12024,Robert Kuok,,,,,,,,,,,,,,,,,,Malaysia,person.public,USD-networth,"$11,800,000,000",,,12024.03,11986,,B.lion,,,,40,householder,,,,,,,"Palm oil, shipping, property",Diversified,,
1643,12024,Stephen Ross,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$11,600,000,000",,,12024.03,11951,,B.lion,,,,75,advisor,,,,,,,Real estate,Real Estate,,
1651,12024,Pavel Durov,,,,,,,,,,,,,,,,,,United Arab Emirates,person.public,USD-networth,"$11,500,000,000",,,12024.03,11951,,B.lion,,,,75,advisor,,,,,,,Messaging app,Technology,,
1652,12024,Andreas Struengmann,,,,,,,,,,,,,,,,,,Germany,person.public,USD-networth,"$11,500,000,000",,,12024.03,11965,,B.lion,,,,61,teacher,,,,,,,Pharmaceuticals,Healthcare,,
1653,12024,Thomas Struengmann,,,,,,,,,,,,,,,,,,Germany,person.public,USD-networth,"$11,500,000,000",,,12024.03,11974,,B.lion,,,,52,teacher,,,,,,,Pharmaceuticals,Healthcare,,
1664,12024,Liu Hanyuan,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$11,400,000,000",,,12024.03,11950,,B.lion,,,,76,advisor,,,,,,,Agribusiness,Food & Beverage,,
1665,12024,Michael Rubin,XY,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$11,400,000,000",,,12024.03,11955,,B.lion,,,,71,teacher,,,,,,,Online retail,Fashion & Retail,,
1677,12024,Israel Englander,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$11,300,000,000",,,12024.03,11962,,B.lion,,,,64,teacher,,,,,,,Hedge funds,Finance & Investments,,
1678,12024,Viatcheslav Kantor,,,,,,,,,,,,,,,,,,Russia,person.public,USD-networth,"$11,300,000,000",,,12024.03,11967,,B.lion,,,,59,teacher,,,,,,,"Fertilizer, real estate",Manufacturing,,
1679,12024,Anthony Pratt,,,,,,,,,,,,,,,,,,Australia,person.public,USD-networth,"$11,300,000,000",,,12024.03,11936,,B.lion,,,,90,advisor,,,,,,,Manufacturing,Manufacturing,,
1680,12024,Mikhail Prokhorov,,,,,,,,,,,,,,,,,,Russia,person.public,USD-networth,"$11,300,000,000",,,12024.03,11952,,B.lion,,,,74,advisor,,,,,,,Investments,Finance & Investments,,
1704,12024,Giorgio Armani,,,,,,,,,,,,,,,,,,Italy,person.public,USD-networth,"$11,100,000,000",,,12024.03,11966,,B.lion,,,,60,teacher,,,,,,,Luxury goods,Fashion & Retail,,
1705,12024,Johann Rupert,,,,,,,,,,,,,,,,,,South Africa,person.public,USD-networth,"$11,100,000,000",,,12024.03,11973,,B.lion,,,,53,teacher,,,,,,,Luxury goods,Fashion & Retail,,
1723,12024,Gong Hongjia,,,,,,,,,,,,,,,,,,Hong Kong,person.public,USD-networth,"$11,000,000,000",,,12024.03,11941,,B.lion,,,,85,advisor,,,,,,,Video surveillance,Finance & Investments,,
1724,12024,Zhang Zhidong,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$11,000,000,000",,,12024.03,11939,,B.lion,,,,87,advisor,,,,,,,Internet media,Technology,,
1734,12024,Philip Anschutz,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$10,900,000,000",,,12024.03,11957,,B.lion,,,,69,teacher,,,,,,,"Energy, sports, entertainment",Finance & Investments,,
1735,12024,Judy Love,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$10,900,000,000",,,12024.03,11931,,B.lion,,,,95,phantasim,,,,,,,Gas stations,Fashion & Retail,,
1736,12024,Ricardo Salinas Pliego,,,,,,,,,,,,,,,,,,Mexico,person.public,USD-networth,"$10,900,000,000",,,12024.03,11943,,B.lion,,,,83,advisor,,,,,,,"Retail, media",Fashion & Retail,,
1760,12024,Donald Newhouse,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$10,700,000,000",,,12024.03,11951,,B.lion,,,,75,advisor,,,,,,,Media,Media & Entertainment,,
1767,12024,Robert Kraft,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$10,600,000,000",,,12024.03,11967,,B.lion,,,,59,teacher,,,,,,,"Manufacturing, New England Patriots",Sports,,
1768,12024,Marcel Herrmann Telles,,,,,,,,,,,,,,,,,,Brazil,person.public,USD-networth,"$10,600,000,000",,,12024.03,11985,,B.lion,,,,41,householder,,,,,,,Beer,Food & Beverage,,
1775,12024,Suleiman Kerimov,,,,,,,,,,,,,,,,,,Russia,person.public,USD-networth,"$10,500,000,000",,,12024.03,11979,,B.lion,,,,47,householder,,,,,,,Gold,Finance & Investments,,
1776,12024,Sky Xu,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$10,500,000,000",,,12024.03,11954,,B.lion,,,,72,teacher,,,,,,,E-commerce,Fashion & Retail,,
1777,12024,Changpeng Zhao,,,,,,,,,,,,,,,,,,Canada,person.public,USD-networth,"$10,500,000,000",,,12024.03,11981,,B.lion,,,,45,householder,,,,,,,Cryptocurrency exchange,Finance & Investments,,
1800,12024,Andrew Beal,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$10,300,000,000",,,12024.03,11964,,B.lion,,,,62,teacher,,,,,,,"Banks, real estate",Finance & Investments,,
1814,12024,Mike Cannon-Brookes,,,,,,,,,,,,,,,,,,Australia,person.public,USD-networth,"$10,200,000,000",,,12024.03,11942,,B.lion,,,,84,advisor,,,,,,,Software,Technology,,
1815,12024,Carl Cook,XY,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$10,200,000,000",,,12024.03,11960,,B.lion,,,,66,teacher,,,,,,,Medical devices,Healthcare,,
1816,12024,David Duffield,XY,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$10,200,000,000",,,12024.03,11950,,B.lion,,,,76,advisor,,,,,,,Business software,Technology,,
1817,12024,Jeffery Hildebrand,XY,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$10,200,000,000",,,12024.03,11983,,B.lion,,,,43,householder,,,,,,,Oil,Energy,,
1818,12024,Viktor Rashnikov,XY,,,,,,,,,,,,,,,,,Russia,person.public,USD-networth,"$10,200,000,000",,,12024.03,11966,,B.lion,,,,60,teacher,,,,,,,Steel,Manufacturing,,
1819,12024,Eduardo Saverin,XY,,,,,,,,,,,,,,,,,Brazil,person.public,USD-networth,"$10,200,000,000",,,12024.03,11950,,B.lion,,,,76,advisor,,,,,,,Facebook,Technology,,
1820,12024,Georg Schaeffler,XY,,,,,,,,,,,,,,,,,Germany,person.public,USD-networth,"$10,200,000,000",,,12024.03,11981,,B.lion,,,,45,householder,,,,,,,Auto parts,Automotive,,
1821,12024,Christy Walton,XX,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$10,200,000,000",,,12024.03,11943,,B.lion,,,,83,advisor,,,,,,,Walmart,Fashion & Retail,,
1839,12024,Scott Farquhar,XY,,,,,,,,,,,,,,,,,Australia,person.public,USD-networth,"$10,100,000,000",,,12024.03,11965,,B.lion,,,,61,teacher,,,,,,,Software,Technology,,
1840,12024,Quek Leng Chan,,,,,,,,,,,,,,,,,,Malaysia,person.public,USD-networth,"$10,100,000,000",,,12024.03,11939,,B.lion,,,,87,advisor,,,,,,,"Banking, property",Diversified,,
1841,12024,Wu Yajun,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$10,100,000,000",,,12024.03,11950,,B.lion,,,,76,advisor,,,,,,,Real estate,Real Estate,,
1859,12024,Autry Stephens,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$10,000,000,000",,,12024.03,11950,,B.lion,,,,76,advisor,,,,,,,Oil,Energy,,
1870,12024,Liu Yongxing,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$9,900,000,000",,,12024.03,11944,,B.lion,,,,82,advisor,,,,,,,Diversified,Service,,
1885,12024,Vinod Adani,XY,,,,,,,,,,,,,,,,,Cyprus,person.public,USD-networth,"$9,800,000,000",,,12024.03,11973,,B.lion,,,,53,teacher,,,,,,,"Infrastructure, commodities",Diversified,,
1886,12024,Nicolas Puech,XY,,,,,,,,,,,,,,,,,France,person.public,USD-networth,"$9,800,000,000",,,12024.03,11971,,B.lion,,,,55,teacher,,,,,,,Hermes,Fashion & Retail,,
1887,12024,"Jacques Saadé, Jr.",,,,,,,,,,,,,,,,,,France,person.public,USD-networth,"$9,800,000,000",,,12024.03,11969,,B.lion,,,,57,teacher,,,,,,,Shipping,Logistics,,
1888,12024,Rodolphe Saadé,,,,,,,,,,,,,,,,,,France,person.public,USD-networth,"$9,800,000,000",,,12024.03,11949,,B.lion,,,,77,advisor,,,,,,,Shipping,Logistics,,
1889,12024,Tanya Saadé Zeenny,,,,,,,,,,,,,,,,,,France,person.public,USD-networth,"$9,800,000,000",,,12024.03,11961,,B.lion,,,,65,teacher,,,,,,,Shipping,Logistics,,
1890,12024,Melker Schorling,,,,,,,,,,,,,,,,,,Sweden,person.public,USD-networth,"$9,800,000,000",,,12024.03,11965,,B.lion,,,,61,teacher,,,,,,,Investments,Finance & Investments,,
1902,12024,Andrei Guryev,,,,,,,,,,,,,,,,,,Russia,person.public,USD-networth,"$9,700,000,000",,,12024.03,11971,,B.lion,,,,55,teacher,,,,,,,Fertilizers,Manufacturing,,
1903,12024,Michael Kim,XY,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$9,700,000,000",,,12024.03,11948,,B.lion,,,,78,advisor,,,,,,,Private equity,Finance & Investments,,
1904,12024,Lei Jun,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$9,700,000,000",,,12024.03,11960,,B.lion,,,,66,teacher,,,,,,,Smartphones,Technology,,
1905,12024,Friedhelm Loh,,,,,,,,,,,,,,,,,,Germany,person.public,USD-networth,"$9,700,000,000",,,12024.03,11954,,B.lion,,,,72,teacher,,,,,,,Manufacturing,Manufacturing,,
1906,12024,Sun Piaoyang,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$9,700,000,000",,,12024.03,11954,,B.lion,,,,72,teacher,,,,,,,Pharmaceuticals,Healthcare,,
1918,12024,Rick Cohen,XY,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$9,600,000,000",,,12024.03,11957,,B.lion,,,,69,teacher,,,,,,,Warehouse automation,Technology,,
1919,12024,Jin Baofang,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$9,600,000,000",,,12024.03,11953,,B.lion,,,,73,advisor,,,,,,,Solar panels,Energy,,
1920,12024,Luo Liguo,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$9,600,000,000",,,12024.03,11930,,B.lion,,,,96,phantasim,,,,,,,Chemicals,Manufacturing,,
1931,12024,Vincent Bolloré,XY,,,,,,,,,,,,,,,,,France,person.public,USD-networth,"$9,500,000,000",,,12024.03,11967,,B.lion,,,,59,teacher,,,,,,,Investments,Finance & Investments,,
1932,12024,Jim Pattison,XY,,,,,,,,,,,,,,,,,Canada,person.public,USD-networth,"$9,500,000,000",,,12024.03,11980,,B.lion,,,,46,householder,,,,,,,Diversified,Diversified,,
1948,12024,Ernesto Bertarelli,XY,,,,,,,,,,,,,,,,,Switzerland,person.public,USD-networth,"$9,400,000,000",,,12024.03,11983,,B.lion,,,,43,householder,,,,,,,"Biotech, investments",Healthcare,,
1949,12024,Wang Xing,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$9,400,000,000",,,12024.03,11949,,B.lion,,,,77,advisor,,,,,,,Food delivery,Technology,,
1963,12024,Brian Chesky,XY,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$9,300,000,000",,,12024.03,11968,,B.lion,,,,58,teacher,,,,,,,Airbnb,Technology,,
1964,12024,James Dyson,XY,,,,,,,,,,,,,,,,,United Kingdom,person.public,USD-networth,"$9,300,000,000",,,12024.03,11945,,B.lion,,,,81,advisor,,,,,,,Vacuums,Manufacturing,,
1977,12024,Roman Abramovich,XY,,,,,,,,,,,,,,,,,Russia,person.public,USD-networth,"$9,200,000,000",,,12024.03,11977,,B.lion,,,,49,teacher,,,,,,,"Steel, investments",Diversified,,
1978,12024,Antonia Ax:son Johnson,XX,,,,,,,,,,,,,,,,,Sweden,person.public,USD-networth,"$9,200,000,000",,,12024.03,11942,,B.lion,,,,84,advisor,,,,,,,Diversified,Diversified,,
1979,12024,Daniel Kretinsky,XY,,,,,,,,,,,,,,,,,Czech Republic,person.public,USD-networth,"$9,200,000,000",,,12024.03,11947,,B.lion,,,,79,advisor,,,,,,,"Energy, investments",Energy,,
1980,12024,John Malone,XY,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$9,200,000,000",,,12024.03,11939,,B.lion,,,,87,advisor,,,,,,,Cable television,Media & Entertainment,,
1981,12024,Azim Premji,,,,,,,,,,,,,,,,,,India,person.public,USD-networth,"$9,200,000,000",,,12024.03,11961,,B.lion,,,,65,teacher,,,,,,,Software services,Technology,,
1982,12024,Charles Schwab,XY,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$9,200,000,000",,,12024.03,11952,,B.lion,,,,74,advisor,,,,,,,Discount brokerage,Finance & Investments,,
1983,12024,Eric Smidt,XY,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$9,200,000,000",,,12024.03,11958,,B.lion,,,,68,teacher,,,,,,,Hardware stores,Fashion & Retail,,
2009,12024,David Cheriton,XY,,,,,,,,,,,,,,,,,Canada,person.public,USD-networth,"$9,000,000,000",,,12024.03,11969,,B.lion,,,,57,teacher,,,,,,,Google,Technology,,
2010,12024,Ivan Glasenberg,XY,,,,,,,,,,,,,,,,,Switzerland,person.public,USD-networth,"$9,000,000,000",,,12024.03,11951,,B.lion,,,,75,advisor,,,,,,,Mining,Metals & Mining,,
2011,12024,Alexander Otto,XY,,,,,,,,,,,,,,,,,Germany,person.public,USD-networth,"$9,000,000,000",,,12024.03,11967,,B.lion,,,,59,teacher,,,,,,,Real estate,Real Estate,,
2012,12024,Anthony von Mandl,XY,,,,,,,,,,,,,,,,,Canada,person.public,USD-networth,"$9,000,000,000",,,12024.03,11956,,B.lion,,,,70,teacher,,,,,,,Alcoholic beverages,Food & Beverage,,
2013,12024,Wang Liping,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$9,000,000,000",,,12024.03,11961,,B.lion,,,,65,teacher,,,,,,,Hydraulic machinery,Manufacturing,,
2027,12024,Finn Rausing,,,,,,,,,,,,,,,,,,Sweden,person.public,USD-networth,"$8,900,000,000",,,12024.03,11954,,B.lion,,,,72,teacher,,,,,,,Packaging,Food & Beverage,,
2028,12024,Jorn Rausing,,,,,,,,,,,,,,,,,,Sweden,person.public,USD-networth,"$8,900,000,000",,,12024.03,11977,,B.lion,,,,49,teacher,,,,,,,Packaging,Food & Beverage,,
2029,12024,Kirsten Rausing,,,,,,,,,,,,,,,,,,Sweden,person.public,USD-networth,"$8,900,000,000",,,12024.03,11953,,B.lion,,,,73,advisor,,,,,,,Packaging,Food & Beverage,,
2042,12024,Tatyana Bakalchuk,,,,,,,,,,,,,,,,,,Russia,person.public,USD-networth,"$8,800,000,000",,,12024.03,11975,,B.lion,,,,51,teacher,,,,,,,Ecommerce,Fashion & Retail,,
2043,12024,John Doerr,XY,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$8,800,000,000",,,12024.03,11986,,B.lion,,,,40,householder,,,,,,,Venture capital,Technology,,
2044,12024,Richard Liu,XY,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$8,800,000,000",,,12024.03,11969,,B.lion,,,,57,teacher,,,,,,,E-commerce,Technology,,
2045,12024,Dustin Moskovitz,XY,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$8,800,000,000",,,12024.03,11960,,B.lion,,,,66,teacher,,,,,,,Facebook,Technology,,
2046,12024,Pierre Omidyar,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$8,800,000,000",,,12024.03,11952,,B.lion,,,,74,advisor,,,,,,,"EBay, PayPal",Technology,,
2047,12024,Pei Zhenhua,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$8,800,000,000",,,12024.03,11972,,B.lion,,,,54,teacher,,,,,,,Batteries,Energy,,
2048,12024,Carrie Perrodo,,,,,,,,,,,,,,,,,,France,person.public,USD-networth,"$8,800,000,000",,,12024.03,11945,,B.lion,,,,81,advisor,,,,,,,Oil,Energy,,
2069,12024,Chen Jianhua,XY,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$8,700,000,000",,,12024.03,11953,,B.lion,,,,73,advisor,,,,,,,Chemicals,Manufacturing,,
2070,12024,Michael Otto,XY,,,,,,,,,,,,,,,,,Germany,person.public,USD-networth,"$8,700,000,000",,,12024.03,11957,,B.lion,,,,69,teacher,,,,,,,"Retail, real estate",Fashion & Retail,,
2089,12024,Leon Black,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$8,600,000,000",,,12024.03,11956,,B.lion,,,,70,teacher,,,,,,,Private equity,Finance & Investments,,
2090,12024,Graeme Hart,,,,,,,,,,,,,,,,,,New Zealand,person.public,USD-networth,"$8,600,000,000",,,12024.03,11945,,B.lion,,,,81,advisor,,,,,,,Investments,Finance & Investments,,
2091,12024,Ravi Jaipuria,,,,,,,,,,,,,,,,,,India,person.public,USD-networth,"$8,600,000,000",,,12024.03,11949,,B.lion,,,,77,advisor,,,,,,,"Soft drinks, fast food",Food & Beverage,,
2092,12024,Hasso Plattner,,,,,,,,,,,,,,,,,,Germany,person.public,USD-networth,"$8,600,000,000",,,12024.03,11951,,B.lion,,,,75,advisor,,,,,,,Software,Technology,,
2093,12024,Carlos Alberto Sicupira,XY,,,,,,,,,,,,,,,,,Brazil,person.public,USD-networth,"$8,600,000,000",,,12024.03,11957,,B.lion,,,,69,teacher,,,,,,,Beer,Food & Beverage,,
2094,12024,Manuel Villar,,,,,,,,,,,,,,,,,,Philippines,person.public,USD-networth,"$8,600,000,000",,,12024.03,11977,,B.lion,,,,49,teacher,,,,,,,Real estate,Real Estate,,
2095,12024,Andreas von Bechtolsheim,,,,,,,,,,,,,,,,,,Germany,person.public,USD-networth,"$8,600,000,000",,,12024.03,11950,,B.lion,,,,76,advisor,,,,,,,Google,Technology,,
2109,12024,"Chase Coleman, III.",,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$8,500,000,000",,,12024.03,11969,,B.lion,,,,57,teacher,,,,,,,Investments,Finance & Investments,,
2110,12024,Ann Walton Kroenke,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$8,500,000,000",,,12024.03,11949,,B.lion,,,,77,advisor,,,,,,,Walmart,Fashion & Retail,,
2111,12024,Li Zhenguo,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$8,500,000,000",,,12024.03,11947,,B.lion,,,,79,advisor,,,,,,,Solar wafers and modules,Manufacturing,,
